id,status_pred,prob
66702,0,0.2809
66703,0,0.3874
66704,1,0.5764
66705,0,0.0244
66706,0,0.0983
66707,0,0.0253
66708,0,0.0646
66709,0,0.2618
66710,0,0.0
66711,0,0.0307
66712,0,0.01
66713,0,0.1253
66714,0,0.0268
66715,1,0.5816
66716,0,0.0796
66717,1,0.9287
66718,0,0.0141
66719,1,0.92
66720,1,0.539
66721,0,0.0997
66722,0,0.0248
66723,0,0.2123
66724,0,0.0608
66725,0,0.3045
66726,1,0.9264
66727,0,0.0253
66728,0,0.1648
66729,0,0.1002
66730,1,0.8185
66731,0,0.0923
66732,0,0.0505
66733,1,0.6185
66734,1,0.8635
66735,0,0.2362
66736,0,0.4066
66737,0,0.0202
66738,1,0.5379
66739,1,0.7304
66740,0,0.2116
66741,1,0.8295
66742,1,0.835
66743,0,0.1926
66744,1,0.7497
66745,0,0.0553
66746,0,0.0552
66747,0,0.3369
66748,1,0.8218
66749,0,0.2669
66750,1,0.536
66751,1,0.8075
66752,0,0.3478
66753,1,0.5095
66754,1,0.83
66755,1,0.8319
66756,0,0.0015
66757,0,0.2549
66758,1,0.8417
66759,0,0.0525
66760,1,0.7221
66761,0,0.1089
66762,0,0.0052
66763,0,0.0151
66764,0,0.0284
66765,0,0.0106
66766,1,0.9495
66767,0,0.0468
66768,0,0.2461
66769,1,0.966
66770,1,0.8832
66771,0,0.2948
66772,1,0.569
66773,0,0.2328
66774,1,0.9131
66775,0,0.0678
66776,0,0.2959
66777,1,0.9369
66778,0,1e-04
66779,0,0.0245
66780,0,0.0695
66781,1,0.888
66782,0,0.3035
66783,0,0.0012
66784,1,0.7612
66785,0,0.3064
66786,0,0.1589
66787,0,0.0621
66788,0,0.2501
66789,0,0.2585
66790,0,0.0199
66791,0,0.0778
66792,0,0.272
66793,0,0.074
66794,0,0.0042
66795,0,0.0305
66796,1,0.662
66797,0,0.4314
66798,0,0.0991
66799,0,0.354
66800,0,0.1377
66801,1,0.7942
66802,0,0.0514
66803,1,0.7255
66804,0,0.0181
66805,1,0.6844
66806,0,0.0533
66807,1,0.9826
66808,0,1e-04
66809,1,0.9876
66810,0,0.1096
66811,0,0.2994
66812,0,0.0185
66813,1,0.9184
66814,0,0.045
66815,0,0.1395
66816,1,0.6999
66817,0,0.0997
66818,0,0.0252
66819,1,0.8352
66820,0,0.0314
66821,0,0.0015
66822,1,0.8051
66823,0,0.188
66824,0,0.0157
66825,0,0.03
66826,1,0.6145
66827,0,0.278
66828,0,0.0944
66829,0,0.0543
66830,0,0.0421
66831,0,0.1886
66832,0,0.0834
66833,0,0.3123
66834,0,0.1389
66835,0,0.0844
66836,0,0.2047
66837,1,0.8444
66838,0,0.156
66839,1,0.5731
66840,0,0.1193
66841,0,0.2397
66842,0,0.3744
66843,0,0.048
66844,1,0.8278
66845,1,0.6651
66846,1,0.9485
66847,1,0.8442
66848,0,0.3367
66849,1,0.6892
66850,0,0.3672
66851,0,0.0393
66852,0,0.0692
66853,1,0.7359
66854,0,0.0012
66855,0,0.0643
66856,0,0.0997
66857,0,0.1891
66858,0,0.0063
66859,1,0.9149
66860,1,0.708
66861,1,0.7249
66862,0,0.0082
66863,1,0.7943
66864,0,0.0048
66865,0,0.3329
66866,0,0.0161
66867,0,0.3892
66868,1,0.6734
66869,0,0.2449
66870,0,0.0429
66871,1,0.7611
66872,1,0.7025
66873,0,0.4367
66874,0,0.1749
66875,0,0.1496
66876,0,0.4583
66877,0,0.1327
66878,1,0.8334
66879,0,0.216
66880,0,0.2059
66881,0,0.3102
66882,0,0.2032
66883,1,0.9107
66884,1,0.9568
66885,0,0.1271
66886,1,0.5677
66887,1,0.6706
66888,1,0.9418
66889,1,0.8131
66890,1,0.8479
66891,1,0.8682
66892,1,0.8495
66893,0,0.0547
66894,0,0.0534
66895,0,0.0244
66896,1,0.7649
66897,1,0.6886
66898,0,0.1824
66899,0,0.0009
66900,0,0.1965
66901,0,0.0767
66902,0,0.0406
66903,1,0.8772
66904,0,0.0
66905,0,0.045
66906,0,0.0999
66907,0,0.0005
66908,1,0.68
66909,0,0.0208
66910,1,0.9549
66911,0,0.1756
66912,0,0.2207
66913,0,0.355
66914,0,0.3187
66915,1,0.985
66916,0,0.1357
66917,1,0.8075
66918,0,0.3451
66919,0,0.2698
66920,0,0.0062
66921,1,0.8953
66922,1,0.6081
66923,0,0.1661
66924,1,0.9397
66925,0,0.1622
66926,0,0.0527
66927,0,0.0587
66928,1,0.9846
66929,0,0.2281
66930,1,0.8282
66931,0,0.4355
66932,1,0.5732
66933,0,0.4838
66934,0,0.3904
66935,0,0.0357
66936,0,0.0729
66937,0,0.001
66938,1,0.8855
66939,0,0.0469
66940,0,0.3697
66941,0,0.2096
66942,1,0.5376
66943,0,0.0497
66944,0,0.0052
66945,0,0.1216
66946,1,0.8268
66947,0,0.1258
66948,0,0.3889
66949,0,0.3455
66950,0,0.2166
66951,1,0.9832
66952,0,0.1247
66953,0,0.1113
66954,0,0.1613
66955,0,0.0995
66956,0,0.4527
66957,0,0.3272
66958,0,0.136
66959,0,0.1554
66960,0,0.0255
66961,0,0.4521
66962,0,0.0102
66963,0,0.0394
66964,0,0.1254
66965,0,0.0
66966,1,0.8828
66967,1,0.5084
66968,0,0.1393
66969,0,0.3416
66970,0,0.0674
66971,0,0.0415
66972,1,0.7689
66973,0,0.0538
66974,0,0.2978
66975,1,0.9263
66976,0,0.0006
66977,1,0.942
66978,0,0.02
66979,0,0.109
66980,0,0.0285
66981,0,0.0763
66982,0,0.0886
66983,0,0.0384
66984,0,0.4326
66985,0,0.0118
66986,0,0.1815
66987,1,0.8894
66988,0,0.0809
66989,0,0.0344
66990,1,0.7996
66991,0,0.1487
66992,0,0.0012
66993,0,0.3935
66994,1,0.7116
66995,1,0.9266
66996,1,0.8761
66997,0,0.4149
66998,0,0.3098
66999,1,0.916
67000,1,0.6224
67001,0,0.3658
67002,1,0.7754
67003,0,0.0291
67004,1,0.9494
67005,1,0.7801
67006,0,0.0352
67007,0,0.1318
67008,1,0.532
67009,0,0.2546
67010,0,0.0362
67011,0,0.0907
67012,0,0.1075
67013,0,0.0553
67014,1,0.8267
67015,0,0.0022
67016,0,0.1879
67017,1,0.8024
67018,0,0.3627
67019,1,0.8596
67020,0,0.0576
67021,1,0.8954
67022,1,0.8986
67023,0,0.3061
67024,0,0.022
67025,0,0.441
67026,0,0.1267
67027,1,0.7885
67028,1,0.8509
67029,0,0.0096
67030,0,0.0098
67031,0,0.1481
67032,1,0.8337
67033,0,0.002
67034,0,0.3017
67035,1,0.9321
67036,1,0.5946
67037,0,0.0993
67038,0,0.0351
67039,0,0.0456
67040,0,0.128
67041,1,0.8764
67042,1,0.6501
67043,1,0.9465
67044,0,0.4511
67045,0,0.0628
67046,1,0.553
67047,0,0.2219
67048,0,0.0448
67049,1,0.8844
67050,1,0.554
67051,0,0.007
67052,0,0.0047
67053,0,0.0072
67054,0,0.0419
67055,0,0.4046
67056,0,0.1356
67057,0,0.2348
67058,1,0.941
67059,0,0.3995
67060,0,0.0541
67061,0,0.0631
67062,0,0.3862
67063,0,0.223
67064,0,0.0994
67065,1,0.9217
67066,0,0.0045
67067,1,0.9648
67068,0,0.0003
67069,0,0.3235
67070,0,0.0013
67071,0,0.1679
67072,0,0.2314
67073,0,0.2648
67074,0,0.1189
67075,0,0.0092
67076,0,0.2735
67077,0,0.4067
67078,0,0.2301
67079,0,0.0275
67080,0,0.2078
67081,0,0.0549
67082,1,0.587
67083,0,0.2299
67084,0,0.2335
67085,1,0.7542
67086,0,0.0083
67087,0,0.1254
67088,0,0.0233
67089,1,0.5881
67090,0,0.1715
67091,1,0.9862
67092,1,0.8139
67093,1,0.6807
67094,0,0.0951
67095,0,0.4344
67096,0,0.0076
67097,1,0.5864
67098,0,0.0628
67099,1,0.9247
67100,0,0.0704
67101,1,0.7678
67102,0,0.2264
67103,1,0.8446
67104,0,0.1281
67105,0,0.4891
67106,1,0.7924
67107,1,0.8599
67108,0,0.2867
67109,0,0.0435
67110,0,0.2502
67111,1,0.7075
67112,0,0.1471
67113,0,0.0631
67114,1,0.9413
67115,0,0.2824
67116,0,0.0752
67117,0,0.1662
67118,0,0.0473
67119,1,0.9412
67120,0,0.4104
67121,1,0.7547
67122,0,0.0015
67123,0,0.212
67124,1,0.9334
67125,1,0.935
67126,1,0.6023
67127,1,0.6825
67128,0,0.04
67129,0,0.031
67130,0,0.0936
67131,1,0.7982
67132,0,0.1756
67133,0,0.015
67134,1,0.947
67135,0,0.1494
67136,0,0.0188
67137,1,0.9569
67138,1,0.9535
67139,1,0.9517
67140,0,0.0513
67141,0,0.0357
67142,1,0.8092
67143,0,0.2872
67144,0,0.297
67145,0,0.0423
67146,0,0.0498
67147,1,0.656
67148,0,0.2253
67149,1,0.7237
67150,0,0.0961
67151,0,0.0101
67152,0,0.0778
67153,0,0.0384
67154,0,0.1002
67155,1,0.8161
67156,1,0.8942
67157,0,0.335
67158,0,0.2481
67159,0,0.196
67160,0,0.0408
67161,0,0.0725
67162,0,0.0051
67163,0,0.0076
67164,0,0.0615
67165,0,0.2292
67166,0,0.3493
67167,0,0.2005
67168,0,0.2066
67169,0,0.001
67170,0,0.1034
67171,0,0.098
67172,1,0.8436
67173,0,0.059
67174,0,0.0942
67175,0,0.2663
67176,1,0.7011
67177,1,0.5549
67178,1,0.9514
67179,0,0.0384
67180,1,0.6939
67181,0,0.0018
67182,0,0.0404
67183,1,0.6533
67184,1,0.8578
67185,1,0.8107
67186,0,0.2664
67187,1,0.9365
67188,0,0.4167
67189,1,0.6549
67190,0,0.0318
67191,1,0.9654
67192,0,0.3951
67193,1,0.8826
67194,0,0.1655
67195,0,0.0007
67196,0,0.0601
67197,1,0.9816
67198,0,0.0076
67199,0,0.3827
67200,1,0.5593
67201,0,0.1454
67202,1,0.6954
67203,0,0.066
67204,0,0.2601
67205,0,0.0821
67206,1,0.5813
67207,1,0.8431
67208,0,0.3513
67209,1,0.5934
67210,0,0.1412
67211,0,0.2674
67212,0,0.1314
67213,1,0.583
67214,0,0.3391
67215,0,0.0377
67216,0,0.0007
67217,1,0.8597
67218,0,0.001
67219,0,0.0132
67220,1,0.9359
67221,1,0.9399
67222,1,0.7075
67223,0,0.3009
67224,0,0.0005
67225,0,0.0396
67226,1,0.8813
67227,1,0.8303
67228,0,0.1918
67229,1,0.7745
67230,0,0.2912
67231,0,0.0699
67232,0,0.0005
67233,0,0.4834
67234,1,0.7374
67235,1,0.7358
67236,1,0.8846
67237,0,0.0948
67238,0,0.0014
67239,0,0.0676
67240,1,0.9423
67241,0,0.0648
67242,0,0.0791
67243,0,0.4015
67244,0,0.1356
67245,1,0.6224
67246,0,0.0387
67247,0,0.0664
67248,1,0.986
67249,0,0.1311
67250,0,0.0525
67251,1,0.6693
67252,1,0.9456
67253,1,0.919
67254,1,0.512
67255,0,0.0173
67256,0,0.0606
67257,0,0.0064
67258,1,0.8154
67259,0,0.3468
67260,1,0.9557
67261,0,0.1769
67262,1,0.8198
67263,1,0.9536
67264,1,0.7963
67265,1,0.9769
67266,0,0.1763
67267,0,0.0004
67268,1,0.7005
67269,0,0.0354
67270,0,0.1204
67271,1,0.8335
67272,0,0.4863
67273,0,0.1166
67274,0,0.0705
67275,1,0.9287
67276,0,0.1261
67277,0,0.24
67278,0,0.167
67279,0,1e-04
67280,0,0.4677
67281,0,0.1434
67282,1,0.6904
67283,1,0.8884
67284,0,0.214
67285,0,0.0397
67286,1,0.9526
67287,1,0.7923
67288,1,0.9208
67289,0,0.0702
67290,0,0.0478
67291,1,0.9182
67292,0,0.0208
67293,0,0.0083
67294,0,0.1133
67295,0,0.0717
67296,1,0.7677
67297,0,0.2428
67298,1,0.748
67299,0,0.0268
67300,0,0.1434
67301,0,0.0055
67302,1,0.9885
67303,1,0.8985
67304,1,0.7132
67305,1,0.8627
67306,1,0.8048
67307,0,0.0207
67308,0,0.0991
67309,0,0.0834
67310,0,0.0255
67311,1,0.8799
67312,0,0.1618
67313,0,0.0307
67314,1,0.6554
67315,1,0.8388
67316,0,0.2323
67317,1,0.657
67318,0,0.0836
67319,0,0.2542
67320,1,0.7584
67321,0,0.0728
67322,0,0.0343
67323,0,0.0018
67324,1,0.9263
67325,0,0.0838
67326,0,0.468
67327,0,0.0849
67328,0,0.1708
67329,0,0.0999
67330,0,0.3142
67331,0,0.0105
67332,1,0.5094
67333,0,0.3947
67334,1,0.867
67335,1,0.8699
67336,1,0.9727
67337,0,0.128
67338,0,0.0
67339,1,0.8939
67340,0,0.2475
67341,0,0.3545
67342,1,0.8429
67343,1,0.9571
67344,1,0.9623
67345,0,0.1153
67346,0,0.067
67347,0,0.1289
67348,0,0.2303
67349,0,0.0082
67350,1,0.839
67351,0,0.0061
67352,0,0.2181
67353,0,0.232
67354,0,0.0405
67355,1,0.8384
67356,0,0.1089
67357,0,0.0202
67358,1,0.8617
67359,0,0.0945
67360,0,0.0159
67361,1,0.7634
67362,0,0.0362
67363,1,0.8389
67364,0,0.0553
67365,0,0.1802
67366,1,0.5837
67367,0,0.1771
67368,0,0.1374
67369,1,0.7863
67370,1,0.5426
67371,1,0.8239
67372,1,0.7896
67373,0,0.0136
67374,0,0.0891
67375,0,0.1789
67376,0,0.0456
67377,1,0.7987
67378,0,0.0661
67379,0,0.0428
67380,1,0.5266
67381,1,0.8161
67382,0,0.1719
67383,1,0.8631
67384,1,0.6495
67385,1,0.7538
67386,1,0.6219
67387,0,0.0479
67388,0,0.1922
67389,0,0.0537
67390,0,0.188
67391,1,0.7655
67392,1,0.8234
67393,1,0.8035
67394,1,0.6378
67395,0,0.4927
67396,0,0.2316
67397,1,0.9462
67398,1,0.559
67399,1,0.8766
67400,1,0.9312
67401,0,0.2682
67402,0,0.3487
67403,1,0.7882
67404,1,0.8534
67405,1,0.919
67406,0,0.1282
67407,1,0.6772
67408,1,0.7865
67409,1,0.8455
67410,0,0.056
67411,0,0.0719
67412,1,0.5353
67413,0,0.167
67414,0,0.0225
67415,1,0.8667
67416,0,0.0564
67417,0,0.0415
67418,1,0.9793
67419,0,0.09
67420,0,0.3429
67421,0,0.2692
67422,0,0.1131
67423,1,0.761
67424,1,0.9343
67425,1,0.7487
67426,0,0.1227
67427,0,0.0124
67428,1,0.7276
67429,1,0.94
67430,1,0.8848
67431,0,0.4089
67432,0,0.0007
67433,1,0.6808
67434,0,0.2042
67435,0,0.0138
67436,1,0.6963
67437,0,0.0022
67438,0,0.0586
67439,1,0.6965
67440,1,0.7666
67441,1,0.9019
67442,1,0.5537
67443,0,0.0106
67444,0,0.4291
67445,0,0.4855
67446,0,0.1406
67447,0,0.0333
67448,0,0.4995
67449,0,0.0864
67450,0,0.0161
67451,1,0.6902
67452,1,0.8091
67453,0,0.2259
67454,1,0.9283
67455,0,0.1167
67456,1,0.8888
67457,0,0.4142
67458,0,0.2073
67459,0,0.0397
67460,0,0.0742
67461,0,0.3242
67462,0,0.3465
67463,0,0.0749
67464,0,0.0046
67465,0,0.0415
67466,1,0.9586
67467,0,0.101
67468,0,0.0093
67469,1,0.8409
67470,0,0.2116
67471,0,0.3047
67472,0,0.0289
67473,0,0.1349
67474,0,0.0522
67475,0,0.1928
67476,1,0.9486
67477,0,0.0585
67478,0,0.1152
67479,0,0.135
67480,0,0.1908
67481,0,0.0451
67482,0,0.0372
67483,0,0.3501
67484,0,0.4607
67485,1,0.9681
67486,1,0.8117
67487,0,0.2368
67488,0,0.0196
67489,0,0.0307
67490,0,0.1323
67491,0,0.0454
67492,0,0.1407
67493,1,0.5993
67494,1,0.8821
67495,0,0.1552
67496,0,0.1176
67497,1,0.7259
67498,0,0.2397
67499,1,0.9826
67500,0,0.255
67501,0,0.4324
67502,1,0.7906
67503,0,0.116
67504,0,0.3138
67505,0,0.0578
67506,1,0.8926
67507,0,0.3007
67508,0,0.0
67509,1,0.7797
67510,1,0.9381
67511,1,0.6011
67512,0,0.2509
67513,0,0.238
67514,1,0.8997
67515,0,0.0009
67516,0,0.3672
67517,1,0.6402
67518,1,0.9515
67519,0,0.1637
67520,0,0.2337
67521,0,0.1627
67522,1,0.934
67523,0,0.0139
67524,1,0.8579
67525,1,0.5596
67526,1,0.8444
67527,1,0.7226
67528,0,0.0637
67529,0,0.0516
67530,0,0.0051
67531,1,0.7873
67532,0,0.3134
67533,1,0.7235
67534,0,0.3659
67535,0,0.3683
67536,0,0.0817
67537,1,0.5911
67538,0,0.1315
67539,0,0.057
67540,1,0.7768
67541,0,0.0798
67542,0,0.3154
67543,1,0.8806
67544,0,0.0567
67545,0,0.0108
67546,1,0.7669
67547,1,0.6712
67548,0,0.0047
67549,0,0.0882
67550,1,0.8613
67551,1,0.8029
67552,1,0.9401
67553,0,0.0555
67554,0,0.2137
67555,1,0.5211
67556,1,0.7585
67557,0,0.1601
67558,1,0.7001
67559,0,0.1872
67560,1,0.9511
67561,1,0.6398
67562,0,0.1917
67563,1,0.6566
67564,1,0.7238
67565,0,0.0009
67566,1,0.5454
67567,0,0.0943
67568,0,0.0662
67569,1,0.7445
67570,1,0.8255
67571,0,0.4719
67572,0,0.4268
67573,0,0.0861
67574,0,0.0322
67575,0,0.0387
67576,0,0.002
67577,1,0.8289
67578,1,0.9745
67579,0,0.0011
67580,1,0.5159
67581,1,0.7535
67582,0,0.3513
67583,0,0.2583
67584,0,0.3458
67585,0,0.1568
67586,0,0.2972
67587,0,0.1912
67588,0,0.1202
67589,0,0.4687
67590,0,0.0395
67591,0,0.1974
67592,0,0.0056
67593,1,0.5765
67594,0,0.0081
67595,1,0.6627
67596,1,0.6497
67597,1,0.9198
67598,1,0.8408
67599,1,0.5298
67600,0,0.0002
67601,0,0.0197
67602,0,0.2249
67603,0,0.0006
67604,0,0.357
67605,0,0.2669
67606,0,0.02
67607,0,0.0685
67608,0,0.0233
67609,0,0.3392
67610,0,0.3894
67611,1,0.7339
67612,1,0.7691
67613,0,0.434
67614,1,0.9253
67615,0,0.013
67616,0,0.0274
67617,1,0.8523
67618,0,0.0012
67619,1,0.704
67620,1,0.6641
67621,0,0.4867
67622,1,0.7857
67623,0,0.3423
67624,0,0.2264
67625,0,1e-04
67626,0,0.0543
67627,0,0.2377
67628,0,0.0364
67629,0,0.4256
67630,0,0.1273
67631,0,0.1779
67632,0,0.0003
67633,1,0.7683
67634,1,0.9698
67635,0,0.0224
67636,1,0.545
67637,0,0.0576
67638,0,0.1471
67639,0,0.2398
67640,0,0.0338
67641,0,0.1694
67642,1,0.5107
67643,0,0.3139
67644,1,0.7639
67645,0,0.4969
67646,0,0.0048
67647,0,0.0451
67648,0,0.4146
67649,1,0.8253
67650,0,0.189
67651,0,0.001
67652,0,0.0306
67653,1,0.5982
67654,0,0.2347
67655,1,0.8843
67656,0,0.0257
67657,0,0.0403
67658,1,0.7811
67659,1,0.7464
67660,1,0.9383
67661,0,0.2194
67662,0,0.2489
67663,0,0.1867
67664,0,0.0831
67665,1,0.6602
67666,1,0.7107
67667,1,0.5275
67668,0,0.2158
67669,1,0.7415
67670,1,0.5515
67671,0,0.4854
67672,0,0.0438
67673,0,0.2159
67674,0,0.2629
67675,1,0.5997
67676,1,0.8687
67677,1,0.8722
67678,0,0.3148
67679,0,0.0659
67680,0,0.438
67681,0,0.034
67682,0,0.0466
67683,0,0.0401
67684,0,0.1181
67685,0,0.0575
67686,1,0.6579
67687,0,0.1415
67688,0,0.2224
67689,1,0.8503
67690,0,0.2924
67691,0,0.3061
67692,1,0.9778
67693,0,0.0014
67694,0,0.0054
67695,0,0.3046
67696,0,0.2683
67697,1,0.6885
67698,1,0.5262
67699,1,0.8405
67700,1,0.8433
67701,0,0.0971
67702,0,0.2641
67703,0,0.0018
67704,0,0.0
67705,0,0.142
67706,1,0.6921
67707,1,0.9724
67708,0,0.0023
67709,0,0.1347
67710,0,0.0243
67711,1,0.657
67712,0,0.0873
67713,0,0.0416
67714,0,0.0669
67715,0,0.2558
67716,0,0.0113
67717,0,0.2749
67718,0,0.0926
67719,1,0.9505
67720,0,0.1389
67721,0,0.2331
67722,0,0.0036
67723,1,0.9048
67724,0,0.2535
67725,1,0.9848
67726,0,0.0595
67727,1,0.8073
67728,0,0.0063
67729,1,0.5682
67730,1,0.8191
67731,1,0.7782
67732,0,0.0565
67733,0,0.0665
67734,0,0.0307
67735,1,0.8003
67736,0,0.0198
67737,1,0.6866
67738,0,0.4004
67739,0,0.1222
67740,0,0.3235
67741,0,0.0258
67742,0,0.0012
67743,1,0.9099
67744,0,0.0023
67745,0,0.1539
67746,0,0.3419
67747,1,0.6262
67748,0,0.3385
67749,0,0.2941
67750,1,0.8508
67751,1,0.7502
67752,1,0.9901
67753,0,0.2522
67754,1,0.6765
67755,0,0.1549
67756,0,0.4235
67757,0,0.1203
67758,1,0.8834
67759,0,0.0184
67760,0,0.1113
67761,0,0.2245
67762,1,0.8199
67763,1,0.6628
67764,0,0.0491
67765,0,0.0319
67766,0,0.063
67767,0,0.1965
67768,1,0.7374
67769,0,0.34
67770,0,0.3297
67771,1,0.693
67772,0,0.0985
67773,1,0.8336
67774,1,0.7785
67775,0,0.4036
67776,0,0.0613
67777,0,0.3738
67778,1,0.9022
67779,1,0.8959
67780,1,0.9175
67781,0,0.356
67782,1,0.8397
67783,0,0.2374
67784,1,0.6013
67785,0,1e-04
67786,0,0.0688
67787,0,0.2385
67788,0,0.3259
67789,1,0.881
67790,0,0.0234
67791,1,0.8861
67792,1,0.8585
67793,0,0.006
67794,0,0.1083
67795,0,0.4432
67796,1,0.8951
67797,1,0.7381
67798,0,0.1495
67799,0,0.2677
67800,0,0.1209
67801,1,0.7934
67802,0,1e-04
67803,0,0.0307
67804,0,0.0682
67805,1,0.9818
67806,0,0.0288
67807,0,0.0005
67808,1,0.8982
67809,1,0.808
67810,0,0.0214
67811,1,0.8675
67812,0,0.373
67813,0,0.2033
67814,0,0.4197
67815,1,0.6688
67816,0,0.2133
67817,0,0.0048
67818,1,0.7789
67819,0,0.005
67820,0,0.3285
67821,1,0.7638
67822,0,0.0875
67823,1,0.855
67824,0,0.0841
67825,1,0.5358
67826,0,0.0166
67827,0,0.1401
67828,0,0.3565
67829,1,0.9818
67830,1,0.8858
67831,0,0.1301
67832,0,0.4383
67833,0,0.0342
67834,1,0.9635
67835,0,0.0503
67836,0,0.0541
67837,0,0.0824
67838,1,0.9735
67839,0,0.3834
67840,0,0.0368
67841,0,0.0112
67842,1,0.6361
67843,0,0.487
67844,0,0.0302
67845,1,0.5936
67846,1,0.5165
67847,1,0.7998
67848,0,0.2637
67849,0,0.3216
67850,0,0.1156
67851,0,0.0798
67852,1,0.8033
67853,1,0.774
67854,0,0.2349
67855,0,0.0748
67856,0,0.3441
67857,0,0.0255
67858,0,0.0019
67859,0,0.3122
67860,0,0.1018
67861,0,0.2727
67862,0,0.1569
67863,0,0.0614
67864,0,0.0814
67865,0,0.0276
67866,1,0.6731
67867,0,0.102
67868,1,0.8426
67869,0,0.3694
67870,1,0.5641
67871,0,0.0545
67872,0,0.0014
67873,0,0.0374
67874,1,0.8844
67875,0,0.4463
67876,0,0.1017
67877,0,0.0922
67878,1,0.6672
67879,0,0.0045
67880,0,0.1285
67881,0,0.0165
67882,0,0.1261
67883,1,0.6654
67884,0,0.4294
67885,0,0.0521
67886,0,0.2453
67887,0,0.2302
67888,0,0.0538
67889,0,0.1349
67890,0,0.1755
67891,1,0.8779
67892,0,0.0162
67893,1,0.7224
67894,0,0.1827
67895,1,0.9367
67896,1,0.6983
67897,0,0.0516
67898,0,0.0239
67899,0,0.0017
67900,0,0.0056
67901,1,0.8007
67902,0,0.0997
67903,0,0.2487
67904,1,0.7685
67905,1,0.9393
67906,0,0.0039
67907,0,0.0109
67908,0,0.029
67909,0,0.1439
67910,1,0.6506
67911,0,0.2749
67912,0,0.0263
67913,0,0.2549
67914,0,0.0658
67915,0,0.1721
67916,1,0.6177
67917,1,0.9326
67918,0,0.2617
67919,0,0.009
67920,0,0.0014
67921,0,0.0114
67922,0,0.0868
67923,0,0.0196
67924,0,0.4061
67925,0,0.1969
67926,0,0.0108
67927,1,0.5406
67928,1,0.6779
67929,0,0.3996
67930,0,0.0039
67931,1,0.7938
67932,1,0.9151
67933,0,0.1356
67934,0,0.3527
67935,0,0.2973
67936,1,0.653
67937,0,0.2635
67938,1,0.5086
67939,0,0.0735
67940,1,0.8577
67941,1,0.904
67942,0,0.007
67943,1,0.9469
67944,0,0.0865
67945,0,0.0396
67946,0,0.0304
67947,0,0.0019
67948,0,1e-04
67949,0,0.0048
67950,0,0.14
67951,0,0.2554
67952,1,0.5224
67953,0,0.1016
67954,0,0.292
67955,0,0.1321
67956,0,0.1458
67957,1,0.9667
67958,1,0.7186
67959,0,0.1065
67960,1,0.8061
67961,0,0.2843
67962,0,0.2108
67963,1,0.537
67964,0,0.1465
67965,0,0.2188
67966,1,0.8539
67967,1,0.5236
67968,1,0.9551
67969,0,0.0163
67970,0,0.0267
67971,0,0.0006
67972,0,0.4031
67973,1,0.5446
67974,0,0.0571
67975,0,0.0612
67976,1,0.9398
67977,0,0.1641
67978,0,0.0002
67979,1,0.751
67980,0,0.33
67981,0,0.402
67982,0,0.1474
67983,0,0.0881
67984,0,0.1063
67985,0,0.0053
67986,0,0.3423
67987,0,0.0156
67988,1,0.8845
67989,1,0.6612
67990,0,0.0386
67991,0,0.1121
67992,0,0.1101
67993,1,0.8601
67994,1,0.7896
67995,1,0.9743
67996,0,0.1688
67997,0,0.4542
67998,0,0.0509
67999,0,0.1987
68000,1,0.9533
68001,1,0.8445
68002,1,0.8815
68003,1,0.8656
68004,0,0.0605
68005,1,0.6979
68006,1,0.6958
68007,0,0.1868
68008,0,0.0898
68009,0,0.0096
68010,1,0.9423
68011,0,0.0003
68012,0,0.0016
68013,0,0.0244
68014,1,0.9274
68015,0,0.0772
68016,0,0.1683
68017,1,0.8434
68018,0,0.1937
68019,1,0.7272
68020,0,0.0035
68021,1,0.5244
68022,1,0.8466
68023,0,0.2997
68024,0,0.0273
68025,1,0.8742
68026,0,0.1186
68027,1,0.9418
68028,0,0.0549
68029,1,0.625
68030,0,0.0409
68031,0,0.3593
68032,0,0.2519
68033,1,0.9386
68034,1,0.5766
68035,0,0.0207
68036,0,0.1599
68037,0,0.0398
68038,0,0.365
68039,1,0.6035
68040,0,0.0027
68041,0,0.0415
68042,0,0.4285
68043,0,0.3086
68044,0,0.173
68045,0,0.0083
68046,1,0.6441
68047,0,0.4885
68048,0,0.046
68049,1,0.7572
68050,0,0.0845
68051,0,0.0208
68052,0,0.0626
68053,0,0.1344
68054,0,0.0447
68055,0,0.0481
68056,0,0.3118
68057,0,0.3648
68058,1,0.5012
68059,1,0.965
68060,1,0.9655
68061,0,0.3294
68062,0,0.0044
68063,1,0.84
68064,1,0.7997
68065,0,0.0876
68066,0,0.1063
68067,0,0.1761
68068,1,0.7228
68069,0,0.2684
68070,0,0.1189
68071,1,0.8969
68072,1,0.7469
68073,1,0.7813
68074,0,0.0514
68075,0,0.2662
68076,1,0.8079
68077,1,0.9451
68078,1,0.9153
68079,0,0.0353
68080,0,0.1354
68081,1,0.9879
68082,1,0.8599
68083,0,0.255
68084,0,0.1406
68085,1,0.9854
68086,0,0.1096
68087,0,0.4476
68088,1,0.9321
68089,0,0.2921
68090,0,0.0051
68091,0,0.115
68092,0,0.0124
68093,1,0.7906
68094,1,0.7345
68095,0,0.1145
68096,1,0.5793
68097,0,0.4359
68098,1,0.9443
68099,1,0.6442
68100,0,0.0565
68101,0,0.1651
68102,0,0.0604
68103,0,0.0129
68104,0,0.398
68105,1,0.7356
68106,1,0.5207
68107,0,0.1403
68108,0,0.0496
68109,0,0.2506
68110,1,0.6466
68111,0,0.1779
68112,0,0.1077
68113,0,0.1202
